Date,Price,Open,High,Low,Vol.,Change %
6/8/2008,7.8045,7.8033,7.8061,7.8024,,0.01%
5/8/2008,7.8038,7.8034,7.8055,7.8021,,0.00%
4/8/2008,7.8039,7.8035,7.8052,7.8022,,-0.01%
1/8/2008,7.8049,7.8012,7.805,7.7999,,0.04%
31/07/2008,7.8019,7.8017,7.8039,7.8006,,-0.01%
30/07/2008,7.8026,7.8022,7.8047,7.8004,,0.00%
29/07/2008,7.8028,7.7985,7.8039,7.7984,,0.05%
28/07/2008,7.7988,7.7988,7.8018,7.7966,,-0.01%
25/07/2008,7.7995,7.7991,7.8018,7.7972,,0.00%
24/07/2008,7.7996,7.7991,7.8013,7.7976,,0.00%
23/07/2008,7.7994,7.797,7.8029,7.7956,,0.04%
22/07/2008,7.7963,7.7967,7.7984,7.795,,-0.01%
21/07/2008,7.7973,7.7977,7.799,7.796,,-0.03%
18/07/2008,7.7993,7.7971,7.801,7.7958,,0.02%
17/07/2008,7.7977,7.8001,7.801,7.7956,,-0.03%
16/07/2008,7.8002,7.7965,7.8005,7.7952,,0.04%
15/07/2008,7.7973,7.8019,7.8034,7.796,,-0.07%
14/07/2008,7.8025,7.8031,7.8042,7.801,,-0.03%
11/7/2008,7.8047,7.8025,7.8056,7.8005,,0.02%
10/7/2008,7.8033,7.8013,7.8047,7.7987,,0.01%
9/7/2008,7.8022,7.8005,7.8035,7.799,,0.00%
8/7/2008,7.802,7.8004,7.8033,7.7989,,0.02%
7/7/2008,7.8007,7.7974,7.8044,7.7954,,0.01%
4/7/2008,7.7996,7.7975,7.7999,7.7942,,0.02%
3/7/2008,7.798,7.7971,7.7998,7.7959,,0.01%
2/7/2008,7.7976,7.7993,7.8007,7.7963,,-0.03%
1/7/2008,7.8,7.7972,7.801,7.7948,,0.02%
30/06/2008,7.7985,7.8013,7.8033,7.7959,,-0.06%
27/06/2008,7.8028,7.8033,7.8054,7.7984,,-0.02%
26/06/2008,7.8041,7.807,7.8094,7.8017,,-0.05%
25/06/2008,7.8083,7.807,7.8092,7.802,,0.01%
24/06/2008,7.8075,7.8077,7.8085,7.8051,,-0.01%
23/06/2008,7.808,7.8034,7.8085,7.8023,,0.05%
20/06/2008,7.8043,7.806,7.8082,7.8031,,-0.03%
19/06/2008,7.8064,7.8041,7.8097,7.8026,,0.03%
18/06/2008,7.8044,7.8085,7.8097,7.8022,,-0.06%
17/06/2008,7.8092,7.8094,7.8112,7.8057,,-0.01%
16/06/2008,7.81,7.8125,7.8145,7.8072,,-0.04%
13/06/2008,7.8134,7.8136,7.8172,7.8094,,-0.01%
12/6/2008,7.8143,7.8089,7.8175,7.803,,0.06%
11/6/2008,7.8094,7.8097,7.8113,7.8068,,-0.01%
10/6/2008,7.8105,7.8088,7.8116,7.8076,,0.02%
9/6/2008,7.8093,7.8082,7.8107,7.806,,0.01%
6/6/2008,7.8084,7.8062,7.8118,7.8049,,0.02%
5/6/2008,7.8066,7.8062,7.81,7.8052,,0.00%
4/6/2008,7.8068,7.8049,7.8101,7.8036,,0.02%
3/6/2008,7.805,7.8034,7.8064,7.802,,0.01%
2/6/2008,7.8042,7.8042,7.8063,7.8011,,0.00%
30/05/2008,7.8041,7.8029,7.8064,7.8019,,0.01%
29/05/2008,7.8034,7.805,7.8063,7.8024,,-0.03%
28/05/2008,7.8056,7.8061,7.8069,7.8013,,-0.01%
27/05/2008,7.8063,7.8029,7.8074,7.8011,,0.04%
26/05/2008,7.8035,7.8011,7.8044,7.7999,,0.02%
23/05/2008,7.8022,7.8007,7.8038,7.7988,,0.02%
22/05/2008,7.8005,7.7996,7.8016,7.7978,,-0.01%
21/05/2008,7.8011,7.8002,7.8018,7.7983,,0.01%
20/05/2008,7.8004,7.7998,7.8013,7.7985,,0.01%
19/05/2008,7.7999,7.7999,7.8011,7.7971,,0.00%
16/05/2008,7.8001,7.799,7.8017,7.7976,,0.01%
15/05/2008,7.7995,7.7985,7.8023,7.7973,,0.01%
14/05/2008,7.799,7.7956,7.8013,7.7955,,0.04%
13/05/2008,7.7962,7.795,7.7984,7.7939,,0.01%
12/5/2008,7.7957,7.7957,7.7981,7.7944,,0.00%
9/5/2008,7.7957,7.7945,7.7982,7.7934,,0.01%
8/5/2008,7.7952,7.7931,7.7969,7.7922,,0.02%
7/5/2008,7.794,7.793,7.796,7.7912,,0.02%
6/5/2008,7.7926,7.7927,7.7962,7.792,,-0.02%
5/5/2008,7.7938,7.795,7.7966,7.792,,-0.01%
2/5/2008,7.7945,7.7936,7.7986,7.7918,,0.01%
1/5/2008,7.7936,7.7929,7.7954,7.7912,,0.00%
30/04/2008,7.7935,7.7919,7.7966,7.7904,,0.00%
29/04/2008,7.7932,7.7888,7.7948,7.7878,,0.05%
28/04/2008,7.7893,7.7908,7.7953,7.7868,,-0.03%
25/04/2008,7.7916,7.7889,7.7947,7.7876,,0.02%
24/04/2008,7.7897,7.7936,7.7953,7.7871,,-0.06%
23/04/2008,7.7945,7.793,7.7973,7.7913,,0.02%
22/04/2008,7.7933,7.7935,7.7965,7.7923,,0.00%
21/04/2008,7.7936,7.7931,7.7976,7.7917,,-0.01%
18/04/2008,7.794,7.7926,7.7959,7.791,,0.02%
17/04/2008,7.7928,7.7932,7.7942,7.79,,-0.01%
16/04/2008,7.7938,7.7936,7.7962,7.79,,-0.01%
15/04/2008,7.7942,7.7929,7.7953,7.7905,,0.01%
14/04/2008,7.7931,7.789,7.7939,7.7877,,0.05%
11/4/2008,7.7894,7.7875,7.7909,7.7839,,0.02%
10/4/2008,7.788,7.7898,7.7907,7.7802,,-0.03%
9/4/2008,7.7903,7.7888,7.7924,7.7871,,0.01%
8/4/2008,7.7892,7.7898,7.7913,7.787,,-0.02%
7/4/2008,7.7906,7.7907,7.7918,7.7877,,-0.01%
4/4/2008,7.7912,7.7901,7.794,7.7879,,0.01%
3/4/2008,7.7907,7.7867,7.793,7.7862,,0.05%
2/4/2008,7.7867,7.7875,7.7919,7.7853,,-0.01%
1/4/2008,7.7878,7.7827,7.7912,7.7814,,0.07%
31/03/2008,7.7827,7.7804,7.7856,7.7796,,0.02%
28/03/2008,7.7812,7.7794,7.7828,7.7773,,0.01%
27/03/2008,7.7805,7.7817,7.7831,7.7775,,-0.02%
26/03/2008,7.7818,7.7785,7.7857,7.7772,,0.05%
25/03/2008,7.7781,7.7773,7.7853,7.7762,,0.00%
24/03/2008,7.7778,7.7766,7.7816,7.7756,,-0.01%
21/03/2008,7.7786,7.7762,7.7815,7.775,,0.02%
20/03/2008,7.7769,7.7736,7.7817,7.7712,,0.04%
19/03/2008,7.774,7.7735,7.7791,7.7704,,-0.01%
18/03/2008,7.7745,7.7621,7.7745,7.7604,,0.15%
17/03/2008,7.7632,7.7807,7.7828,7.7604,,-0.24%
14/03/2008,7.7815,7.7837,7.7877,7.778,,-0.04%
13/03/2008,7.7847,7.7863,7.7913,7.78,,-0.03%
12/3/2008,7.7871,7.7878,7.7929,7.7845,,-0.01%
11/3/2008,7.7877,7.7899,7.7915,7.7858,,-0.03%
10/3/2008,7.7903,7.7829,7.7916,7.782,,0.08%
7/3/2008,7.7842,7.7864,7.7883,7.7818,,-0.03%
6/3/2008,7.7865,7.7896,7.7901,7.7847,,-0.04%
5/3/2008,7.79,7.7838,7.7904,7.7817,,0.08%
4/3/2008,7.784,7.7841,7.7858,7.7809,,0.00%
3/3/2008,7.7843,7.7805,7.7851,7.778,,0.04%
29/02/2008,7.7808,7.7815,7.7833,7.7758,,-0.02%
28/02/2008,7.782,7.7841,7.7866,7.7788,,-0.03%
27/02/2008,7.7846,7.793,7.7946,7.7833,,-0.12%
26/02/2008,7.7937,7.7961,7.7974,7.7927,,-0.03%
25/02/2008,7.7961,7.7964,7.8004,7.7936,,0.01%
22/02/2008,7.7956,7.7979,7.7992,7.7945,,-0.04%
21/02/2008,7.7984,7.7997,7.8017,7.7978,,-0.02%
20/02/2008,7.7999,7.8024,7.803,7.7995,,-0.03%
19/02/2008,7.8026,7.7996,7.803,7.7975,,0.03%
18/02/2008,7.8002,7.7989,7.8017,7.7974,,0.00%
15/02/2008,7.7999,7.7999,7.8011,7.7961,,-0.01%
14/02/2008,7.8007,7.7985,7.8014,7.7973,,0.02%
13/02/2008,7.7988,7.7984,7.8022,7.7975,,0.00%
12/2/2008,7.799,7.7959,7.7994,7.794,,0.04%
11/2/2008,7.7956,7.7994,7.8016,7.7946,,-0.08%
8/2/2008,7.8017,7.7987,7.8026,7.7977,,0.02%
7/2/2008,7.7998,7.8009,7.8033,7.7974,,-0.01%
6/2/2008,7.8007,7.7991,7.8052,7.7951,,0.02%
5/2/2008,7.7993,7.7996,7.802,7.7978,,-0.01%
4/2/2008,7.8003,7.7943,7.8014,7.7941,,0.06%
1/2/2008,7.7957,7.7966,7.7984,7.792,,-0.02%
31/01/2008,7.7976,7.8009,7.8045,7.7955,,-0.06%
30/01/2008,7.8022,7.8048,7.8057,7.7998,,-0.03%
29/01/2008,7.8048,7.8057,7.8073,7.8018,,-0.02%
28/01/2008,7.8064,7.8062,7.81,7.805,,-0.02%
25/01/2008,7.8077,7.806,7.8122,7.8049,,-0.02%
24/01/2008,7.8095,7.8074,7.8114,7.8031,,0.05%
23/01/2008,7.8059,7.8079,7.811,7.8023,,-0.05%
22/01/2008,7.8098,7.8139,7.8154,7.8059,,-0.06%
21/01/2008,7.8141,7.8065,7.815,7.8045,,0.09%
18/01/2008,7.8072,7.8051,7.8087,7.8027,,0.03%
17/01/2008,7.8046,7.7958,7.8064,7.7952,,0.11%
16/01/2008,7.796,7.7988,7.8013,7.7926,,-0.03%
15/01/2008,7.7985,7.804,7.8059,7.7947,,-0.08%
14/01/2008,7.8049,7.8055,7.8071,7.8017,,-0.02%
11/1/2008,7.8065,7.8021,7.81,7.8006,,0.05%
10/1/2008,7.8023,7.8076,7.8079,7.8015,,-0.07%
9/1/2008,7.8075,7.8013,7.8086,7.7992,,0.07%
8/1/2008,7.8018,7.8016,7.8042,7.7977,,0.00%
7/1/2008,7.8016,7.8011,7.8033,7.7938,,-0.01%
4/1/2008,7.8024,7.806,7.8069,7.7952,,-0.05%
3/1/2008,7.8066,7.812,7.8163,7.8017,,-0.07%
2/1/2008,7.8122,7.7995,7.8152,7.7982,,0.17%
1/1/2008,7.7992,7.7995,7.7997,7.7986,,0.01%
31/12/2007,7.7985,7.7998,7.8035,7.7961,,-0.09%
28/12/2007,7.8054,7.8029,7.8062,7.7951,,0.02%
27/12/2007,7.8039,7.8064,7.8075,7.7974,,-0.04%
26/12/2007,7.8068,7.8054,7.8079,7.8033,,0.01%
25/12/2007,7.8057,7.8049,7.8065,7.8031,,0.01%
24/12/2007,7.8053,7.8009,7.8074,7.7998,,0.05%
21/12/2007,7.8011,7.8011,7.8047,7.7994,,-0.01%
20/12/2007,7.8017,7.7998,7.8029,7.799,,0.03%
19/12/2007,7.7997,7.8011,7.803,7.7984,,-0.02%
18/12/2007,7.8012,7.7947,7.8037,7.7946,,0.07%
17/12/2007,7.7957,7.797,7.8022,7.7946,,-0.03%
14/12/2007,7.7981,7.7959,7.8007,7.7931,,0.03%
13/12/2007,7.7959,7.7991,7.8003,7.7946,,-0.04%
12/12/2007,7.7993,7.7984,7.7996,7.7952,,0.00%
11/12/2007,7.7991,7.7961,7.7991,7.7938,,0.02%
10/12/2007,7.7973,7.7942,7.7978,7.7932,,0.04%
7/12/2007,7.7942,7.7928,7.798,7.7924,,0.02%
6/12/2007,7.7928,7.7952,7.797,7.7917,,-0.04%
5/12/2007,7.7957,7.7889,7.7977,7.7887,,0.07%
4/12/2007,7.7904,7.7896,7.7926,7.7869,,0.03%
3/12/2007,7.7881,7.7859,7.7904,7.7848,,0.03%
30/11/2007,7.786,7.7866,7.7912,7.7842,,-0.02%
29/11/2007,7.7874,7.7853,7.7911,7.7832,,0.01%
28/11/2007,7.7869,7.7831,7.7893,7.7819,,0.03%
27/11/2007,7.7845,7.7806,7.7879,7.7788,,0.04%
26/11/2007,7.7815,7.775,7.7848,7.7727,,0.07%
23/11/2007,7.776,7.7799,7.7822,7.7745,,-0.06%
22/11/2007,7.7808,7.7813,7.7828,7.7759,,-0.01%
21/11/2007,7.7817,7.7847,7.7867,7.7755,,-0.04%
20/11/2007,7.7846,7.7769,7.7852,7.7764,,0.09%
19/11/2007,7.7775,7.7827,7.7876,7.7765,,-0.10%
16/11/2007,7.7852,7.7828,7.7878,7.7752,,0.03%
15/11/2007,7.7832,7.7894,7.7911,7.7799,,-0.09%
14/11/2007,7.7903,7.7857,7.7918,7.7827,,0.04%
13/11/2007,7.7871,7.7937,7.795,7.7796,,-0.09%
12/11/2007,7.7943,7.7804,7.7951,7.7794,,0.16%
9/11/2007,7.782,7.7713,7.784,7.7685,,0.15%
8/11/2007,7.7704,7.7639,7.7747,7.761,,0.08%
7/11/2007,7.7645,7.7655,7.7707,7.7611,,0.00%
6/11/2007,7.7647,7.7631,7.7668,7.7617,,0.03%
5/11/2007,7.7627,7.7578,7.7685,7.7575,,0.06%
2/11/2007,7.7579,7.7558,7.7634,7.7549,,0.03%
1/11/2007,7.7555,7.7502,7.7581,7.749,,0.07%
31/10/2007,7.7504,7.7499,7.7512,7.7485,,0.00%
30/10/2007,7.7504,7.75,7.7515,7.7488,,0.00%
29/10/2007,7.7504,7.7504,7.7517,7.7491,,-0.01%
26/10/2007,7.7508,7.75,7.7515,7.7486,,0.01%
25/10/2007,7.7504,7.7502,7.7518,7.749,,-0.01%
24/10/2007,7.7508,7.7505,7.7526,7.749,,0.00%
23/10/2007,7.7511,7.7504,7.752,7.7487,,0.01%
22/10/2007,7.7506,7.7503,7.7516,7.749,,0.00%
19/10/2007,7.7508,7.7506,7.7522,7.7493,,0.00%
18/10/2007,7.7508,7.7528,7.7541,7.7494,,-0.04%
17/10/2007,7.7536,7.7554,7.7564,7.751,,-0.04%
16/10/2007,7.7564,7.7528,7.7578,7.7511,,0.04%
15/10/2007,7.753,7.7559,7.7565,7.7507,,-0.04%
12/10/2007,7.756,7.7547,7.7567,7.7506,,0.02%
11/10/2007,7.7546,7.7557,7.7578,7.7525,,-0.02%
10/10/2007,7.7565,7.759,7.7619,7.7548,,-0.04%
9/10/2007,7.7595,7.7586,7.7624,7.7573,,0.01%
8/10/2007,7.7584,7.7559,7.7611,7.755,,0.03%
5/10/2007,7.7561,7.7582,7.7616,7.755,,-0.04%
4/10/2007,7.7591,7.7585,7.7641,7.7555,,-0.02%
3/10/2007,7.7605,7.7614,7.7655,7.7558,,-0.02%
2/10/2007,7.7618,7.7693,7.7717,7.7593,,-0.10%
1/10/2007,7.7697,7.7725,7.7744,7.7539,,-0.06%
28/09/2007,7.7745,7.7591,7.7753,7.7547,,0.20%
27/09/2007,7.7589,7.7641,7.7704,7.7555,,-0.08%
26/09/2007,7.7652,7.7693,7.7699,7.7628,,-0.06%
25/09/2007,7.7702,7.775,7.7782,7.7655,,-0.06%
24/09/2007,7.775,7.7825,7.7847,7.7723,,-0.11%
21/09/2007,7.7839,7.7861,7.7873,7.7819,,-0.04%
20/09/2007,7.7872,7.7843,7.7881,7.7803,,0.05%
19/09/2007,7.7835,7.7883,7.7897,7.7823,,-0.07%
18/09/2007,7.789,7.788,7.7926,7.7868,,0.01%
17/09/2007,7.7884,7.7867,7.7904,7.7866,,0.00%
14/09/2007,7.7885,7.7888,7.7914,7.7862,,-0.01%
13/09/2007,7.7895,7.7875,7.7919,7.7857,,0.03%
12/9/2007,7.787,7.7863,7.7897,7.7812,,0.00%
11/9/2007,7.787,7.7798,7.7889,7.7762,,0.08%
10/9/2007,7.781,7.7855,7.7865,7.7746,,-0.07%
7/9/2007,7.7862,7.7904,7.7933,7.7835,,-0.06%
6/9/2007,7.7911,7.7921,7.7939,7.7857,,-0.02%
5/9/2007,7.7924,7.7932,7.7959,7.7912,,-0.02%
4/9/2007,7.7938,7.7931,7.7969,7.7919,,-0.01%
3/9/2007,7.7945,7.797,7.7989,7.7916,,-0.04%
31/08/2007,7.7974,7.8003,7.8014,7.7938,,-0.03%
30/08/2007,7.8,7.8005,7.805,7.7957,,-0.01%
29/08/2007,7.801,7.7978,7.806,7.794,,0.02%
28/08/2007,7.7997,7.8046,7.8048,7.7976,,-0.04%
27/08/2007,7.8028,7.8025,7.8074,7.7995,,0.04%
24/08/2007,7.7995,7.8075,7.812,7.7985,,-0.11%
23/08/2007,7.8083,7.8083,7.8152,7.8036,,-0.01%
22/08/2007,7.8088,7.8046,7.8104,7.8039,,0.05%
21/08/2007,7.8048,7.817,7.8182,7.8037,,-0.17%
20/08/2007,7.8178,7.81,7.8199,7.8088,,0.06%
17/08/2007,7.8128,7.8188,7.8204,7.797,,-0.06%
16/08/2007,7.8178,7.8196,7.8246,7.8122,,-0.03%
15/08/2007,7.8202,7.8226,7.8263,7.8094,,-0.03%
14/08/2007,7.8225,7.823,7.8247,7.8184,,0.00%
13/08/2007,7.8226,7.8199,7.8255,7.8175,,0.03%
10/8/2007,7.8205,7.8219,7.825,7.8138,,-0.03%
9/8/2007,7.823,7.827,7.83,7.8212,,-0.07%
8/8/2007,7.8281,7.8282,7.83,7.8259,,-0.01%
7/8/2007,7.8288,7.8288,7.8301,7.8269,,-0.01%
6/8/2007,7.8293,7.828,7.8302,7.827,,0.00%
3/8/2007,7.8293,7.8276,7.8299,7.8255,,0.02%
2/8/2007,7.8281,7.8286,7.8301,7.8259,,-0.02%
1/8/2007,7.8293,7.826,7.8305,7.8241,,0.04%
31/07/2007,7.8265,7.8244,7.827,7.8221,,0.02%
30/07/2007,7.8251,7.8225,7.8253,7.8218,,0.00%
27/07/2007,7.8253,7.8223,7.8257,7.8198,,0.03%
26/07/2007,7.8232,7.8237,7.8257,7.8216,,-0.01%
25/07/2007,7.8243,7.8214,7.8251,7.8207,,0.02%
24/07/2007,7.8231,7.8205,7.8231,7.8189,,0.02%
23/07/2007,7.8213,7.8184,7.822,7.8166,,0.02%
20/07/2007,7.82,7.821,7.8229,7.8185,,-0.02%
19/07/2007,7.8216,7.8207,7.8224,7.8177,,0.01%
18/07/2007,7.821,7.8199,7.8221,7.8188,,0.01%
17/07/2007,7.8205,7.8208,7.8217,7.8179,,-0.01%
16/07/2007,7.8213,7.818,7.8214,7.8178,,0.02%
13/07/2007,7.82,7.8152,7.821,7.8145,,0.05%
12/7/2007,7.8164,7.8155,7.8174,7.8128,,0.00%
11/7/2007,7.8163,7.816,7.818,7.8148,,-0.01%
10/7/2007,7.8174,7.8156,7.8177,7.8137,,0.01%
9/7/2007,7.8163,7.8159,7.8178,7.8143,,-0.02%
6/7/2007,7.8177,7.8173,7.819,7.8146,,0.00%
5/7/2007,7.8178,7.8123,7.8186,7.8115,,0.06%
4/7/2007,7.813,7.8126,7.814,7.8097,,0.01%
3/7/2007,7.8124,7.8164,7.8169,7.8116,,-0.05%
2/7/2007,7.8163,7.8172,7.819,7.8147,,-0.02%
29/06/2007,7.818,7.8155,7.8205,7.8144,,0.01%
28/06/2007,7.817,7.8158,7.8176,7.8127,,0.01%
27/06/2007,7.8165,7.8125,7.8174,7.8112,,0.04%
26/06/2007,7.813,7.8117,7.8149,7.8107,,0.00%
25/06/2007,7.8128,7.8141,7.8156,7.8105,,-0.02%
22/06/2007,7.8146,7.8115,7.8164,7.8105,,0.02%
21/06/2007,7.8127,7.8148,7.8159,7.809,,-0.03%
20/06/2007,7.8152,7.8176,7.8184,7.811,,-0.04%
19/06/2007,7.8186,7.8171,7.8187,7.8156,,0.02%
18/06/2007,7.8173,7.8188,7.8199,7.8163,,-0.01%
15/06/2007,7.8177,7.8168,7.8207,7.8149,,0.00%
14/06/2007,7.8175,7.816,7.8183,7.813,,0.01%
13/06/2007,7.8164,7.817,7.8179,7.8127,,-0.01%
12/6/2007,7.817,7.8136,7.8185,7.811,,0.03%
11/6/2007,7.8144,7.8137,7.8151,7.8101,,-0.01%
8/6/2007,7.8152,7.815,7.8177,7.8108,,0.00%
7/6/2007,7.8155,7.8119,7.8163,7.8091,,0.04%
6/6/2007,7.8124,7.8073,7.8133,7.8067,,0.06%
5/6/2007,7.8081,7.8066,7.8099,7.8038,,0.01%
4/6/2007,7.8073,7.809,7.8123,7.8022,,-0.03%
1/6/2007,7.81,7.8073,7.8174,7.8069,,0.03%
31/05/2007,7.8075,7.8058,7.8109,7.8026,,0.03%
30/05/2007,7.8048,7.8199,7.822,7.7999,,-0.21%
29/05/2007,7.8209,7.8193,7.8228,7.815,,0.01%
28/05/2007,7.82,7.8223,7.8251,7.8191,,-0.04%
25/05/2007,7.8234,7.8231,7.8268,7.8209,,-0.01%
24/05/2007,7.824,7.8235,7.824,7.8216,,0.00%
23/05/2007,7.824,7.823,7.8261,7.8215,,0.00%
22/05/2007,7.8237,7.8205,7.8256,7.8199,,0.02%
21/05/2007,7.8218,7.8176,7.8226,7.8174,,0.04%
18/05/2007,7.8184,7.8198,7.8238,7.8151,,-0.02%
17/05/2007,7.8202,7.8177,7.8214,7.8158,,0.03%
16/05/2007,7.8178,7.814,7.8192,7.8122,,0.04%
15/05/2007,7.8144,7.8117,7.8182,7.8082,,0.03%
14/05/2007,7.8119,7.8182,7.8208,7.8101,,-0.09%
11/5/2007,7.8186,7.8202,7.8224,7.818,,-0.04%
10/5/2007,7.8214,7.8198,7.8225,7.8174,,0.02%
9/5/2007,7.8196,7.818,7.8223,7.8169,,0.01%
8/5/2007,7.8186,7.8177,7.8197,7.8168,,-0.01%
7/5/2007,7.8197,7.8198,7.822,7.8147,,-0.01%
4/5/2007,7.8205,7.8206,7.8222,7.8195,,-0.01%
3/5/2007,7.8213,7.8219,7.822,7.8196,,-0.01%
2/5/2007,7.8223,7.8216,7.8232,7.8201,,0.00%
1/5/2007,7.8222,7.8221,7.8231,7.8206,,-0.01%
30/04/2007,7.8226,7.8205,7.8232,7.8196,,0.01%
27/04/2007,7.822,7.8204,7.8222,7.8189,,0.01%
26/04/2007,7.8212,7.8192,7.8223,7.8171,,0.02%
25/04/2007,7.8197,7.8157,7.8199,7.8146,,0.04%
24/04/2007,7.8163,7.8142,7.8174,7.8133,,0.02%
23/04/2007,7.8146,7.8136,7.8157,7.8123,,0.01%
20/04/2007,7.8141,7.8132,7.8159,7.8119,,0.01%
19/04/2007,7.8133,7.8104,7.8149,7.809,,0.03%
18/04/2007,7.8106,7.812,7.8131,7.8088,,-0.01%
17/04/2007,7.8116,7.8122,7.8132,7.8099,,-0.01%
16/04/2007,7.8125,7.813,7.8152,7.8117,,-0.02%
13/04/2007,7.8139,7.8138,7.8171,7.812,,-0.01%
12/4/2007,7.8145,7.8125,7.8171,7.8118,,0.02%
11/4/2007,7.8133,7.8128,7.814,7.8097,,0.00%
10/4/2007,7.8136,7.816,7.8173,7.8114,,-0.05%
9/4/2007,7.8173,7.8163,7.8183,7.8148,,0.00%
6/4/2007,7.8174,7.816,7.8184,7.8148,,0.01%
5/4/2007,7.8163,7.8166,7.8171,7.8144,,-0.01%
4/4/2007,7.8167,7.8145,7.8179,7.8138,,0.01%
3/4/2007,7.8159,7.8141,7.8171,7.8129,,0.02%
2/4/2007,7.8146,7.8134,7.8165,7.8124,,0.01%
30/03/2007,7.8138,7.8125,7.8157,7.8112,,0.02%
29/03/2007,7.8124,7.813,7.8136,7.8112,,-0.02%
28/03/2007,7.8138,7.8131,7.8157,7.8102,,0.00%
27/03/2007,7.8135,7.8125,7.8142,7.8114,,0.01%
26/03/2007,7.8129,7.811,7.8145,7.8097,,0.02%
23/03/2007,7.811,7.8085,7.8134,7.8074,,0.02%
22/03/2007,7.8091,7.8099,7.812,7.8069,,-0.02%
21/03/2007,7.8105,7.8121,7.8131,7.81,,-0.02%
20/03/2007,7.8119,7.8116,7.8137,7.8101,,0.00%
19/03/2007,7.8122,7.8105,7.8134,7.8087,,0.02%
16/03/2007,7.811,7.8106,7.8125,7.8095,,-0.01%
15/03/2007,7.8117,7.8144,7.8152,7.8103,,-0.04%
14/03/2007,7.8148,7.8139,7.8162,7.8131,,-0.01%
13/03/2007,7.8155,7.8139,7.8158,7.8124,,0.01%
12/3/2007,7.815,7.8133,7.8162,7.8121,,0.01%
9/3/2007,7.8139,7.8119,7.8155,7.8098,,0.02%
8/3/2007,7.8121,7.8163,7.8176,7.8116,,-0.06%
7/3/2007,7.817,7.815,7.8193,7.8135,,0.02%
6/3/2007,7.8155,7.8145,7.8162,7.8112,,0.01%
5/3/2007,7.8148,7.8139,7.8166,7.8114,,0.00%
2/3/2007,7.8148,7.8123,7.8158,7.8094,,0.02%
1/3/2007,7.8129,7.8129,7.8139,7.8091,,0.00%
28/02/2007,7.8132,7.8135,7.8145,7.8084,,0.00%
27/02/2007,7.8135,7.8124,7.8154,7.8097,,0.00%
26/02/2007,7.8135,7.8079,7.8151,7.8064,,0.06%
23/02/2007,7.8091,7.8119,7.814,7.8075,,-0.05%
22/02/2007,7.8128,7.8122,7.8146,7.8082,,-0.02%
21/02/2007,7.8143,7.8131,7.8146,7.8115,,0.01%
20/02/2007,7.8133,7.8133,7.8144,7.8111,,0.00%
19/02/2007,7.8134,7.812,7.8144,7.8102,,0.01%
16/02/2007,7.8123,7.8075,7.8142,7.8049,,0.04%
15/02/2007,7.8089,7.8132,7.8141,7.8066,,-0.06%
14/02/2007,7.8136,7.8136,7.8149,7.8118,,-0.01%
13/02/2007,7.814,7.8136,7.8152,7.8102,,0.00%
12/2/2007,7.8141,7.8124,7.8154,7.8119,,0.01%
9/2/2007,7.8133,7.8152,7.8157,7.811,,-0.03%
8/2/2007,7.816,7.8132,7.8163,7.8107,,0.03%
7/2/2007,7.8133,7.8092,7.8141,7.8069,,0.05%
6/2/2007,7.8095,7.809,7.81,7.8051,,0.00%
5/2/2007,7.8092,7.8067,7.8102,7.8054,,0.01%
2/2/2007,7.8081,7.8049,7.8087,7.8017,,0.03%
1/2/2007,7.8056,7.8088,7.8093,7.8016,,-0.02%
31/01/2007,7.8075,7.8089,7.8109,7.8039,,-0.03%
30/01/2007,7.8095,7.8116,7.8129,7.8074,,-0.03%
29/01/2007,7.8119,7.8085,7.8131,7.807,,0.04%
26/01/2007,7.8087,7.8066,7.8117,7.8051,,0.02%
25/01/2007,7.8072,7.8035,7.8088,7.8008,,0.04%
24/01/2007,7.8042,7.799,7.8052,7.7981,,0.05%
23/01/2007,7.8,7.8008,7.8034,7.7957,,-0.02%
22/01/2007,7.8013,7.8078,7.8102,7.7964,,-0.08%
19/01/2007,7.8079,7.8085,7.8124,7.8057,,-0.04%
18/01/2007,7.8109,7.8044,7.8119,7.8016,,0.08%
17/01/2007,7.8045,7.8018,7.8048,7.7991,,0.04%
16/01/2007,7.8016,7.797,7.8026,7.7966,,0.04%
15/01/2007,7.7986,7.7982,7.7998,7.7955,,-0.01%
12/1/2007,7.7993,7.7986,7.8,7.7967,,0.01%
11/1/2007,7.7986,7.7987,7.7993,7.7936,,0.00%
10/1/2007,7.7988,7.7971,7.7999,7.7952,,0.02%
9/1/2007,7.7974,7.7942,7.798,7.7928,,0.03%
8/1/2007,7.7949,7.7883,7.7965,7.7882,,0.05%
5/1/2007,7.791,7.7879,7.7922,7.7859,,0.03%
4/1/2007,7.7885,7.7885,7.7913,7.7845,,-0.01%
3/1/2007,7.7891,7.7805,7.7899,7.7795,,0.11%
2/1/2007,7.7808,7.7752,7.7838,7.7752,,0.03%
1/1/2007,7.7785,7.778,7.7785,7.778,,0.00%
29/12/2006,7.7786,7.7727,7.7799,7.7713,,0.06%
28/12/2006,7.7736,7.7764,7.7778,7.7702,,-0.05%
27/12/2006,7.7771,7.7774,7.7807,7.7729,,-0.03%
26/12/2006,7.7797,7.7771,7.7821,7.777,,-0.01%
25/12/2006,7.7805,7.7758,7.7812,7.7757,,0.03%
22/12/2006,7.7782,7.7759,7.7797,7.7729,,0.02%
